raceid,year,constructorid,fastestLapTime,fastestLapSpeed,grid,position,statusId,
1047,2020,4,01:40.9,198.109,11,7,finished,
1047,2020,213,01:42.5,195.116,9,8,finished,
1047,2020,4,01:42.9,194.32,10,9,finished,
1047,2020,211,01:41.9,196.281,8,10,finished,
1047,2020,213,01:42.7,194.679,7,11,finished,
1047,2020,51,01:42.1,195.739,15,12,finished,
1047,2020,6,01:41.9,196.2,12,13,finished,
1047,2020,6,01:41.5,197.037,13,14,finished,
1047,2020,3,01:43.3,193.504,16,15,finished,
1047,2020,51,01:41.7,196.65,14,16,finished,
1047,2020,3,01:42.5,195.073,18,17,finished,
1047,2020,210,01:42.0,196.025,20,18,finished,
1047,2020,210,01:41.7,196.588,17,19,finished,
1047,2020,211,01:43.3,193.625,19,R,DNF,
1052,2021,131,01:34.0,207.235,2,1,finished,
1052,2021,9,01:33.2,208.984,1,2,finished,
1052,2021,131,01:32.1,211.566,3,3,finished,
1052,2021,1,01:34.4,206.398,7,4,finished,
1052,2021,9,01:34.0,207.334,0,5,finished,
1052,2021,6,01:35.0,205.112,4,6,finished,
1052,2021,1,01:34.9,205.233,6,7,finished,
1052,2021,6,01:34.5,206.151,8,8,finished,
1052,2021,213,01:34.8,205.603,13,9,finished,
1052,2021,117,01:34.9,205.378,10,10,finished,
1052,2021,51,01:35.2,204.672,14,11,finished,
1052,2021,51,01:35.1,204.823,12,12,finished,
1052,2021,214,01:35.3,204.548,16,13,finished,
1052,2021,3,01:35.0,205.008,15,14,finished,
1052,2021,117,01:35.6,203.871,20,15,finished,
1052,2021,210,01:36.1,202.667,18,16,finished,
1052,2021,213,01:34.1,207.069,5,17,finished,
1052,2021,3,01:36.6,201.685,17,18,finished,
1052,2021,214,01:36.1,202.816,9,R,DNF,
1052,2021,210,\N,\N,19,R,accident,
1053,2021,9,01:17.5,227.96,3,1,finished,
1053,2021,131,01:16.7,230.403,1,2,finished,
1053,2021,1,01:18.3,225.819,7,3,finished,
1053,2021,6,01:18.4,225.473,4,4,finished,
1053,2021,6,01:18.5,225.154,11,5,finished,
1053,2021,1,01:19.3,222.739,6,6,finished,
1053,2021,213,01:19.0,223.718,5,7,finished,
1053,2021,117,01:18.8,224.32,10,8,finished,
1053,2021,214,01:19.4,222.512,9,9,finished,
1053,2021,214,01:19.4,222.526,15,10,finished,
1053,2021,9,01:19.4,222.585,2,11,finished,
1053,2021,213,01:18.3,225.603,20,12,finished,
1053,2021,51,01:18.4,225.548,16,13,finished,
1053,2021,51,01:19.5,222.378,17,14,finished,
1053,2021,117,01:19.1,223.491,0,15,finished,
1053,2021,210,01:19.2,223.156,18,16,finished,
1053,2021,210,01:20.4,219.8,19,17,finished,
1053,2021,131,01:28.5,199.721,8,R,accident,
1053,2021,3,01:26.5,204.203,12,R,accident,
1053,2021,3,\N,\N,14,R,accident,
1054,2021,131,01:20.9,206.971,2,1,finished,
1054,2021,9,01:20.7,207.581,3,2,finished,
1054,2021,131,01:19.9,209.738,1,3,finished,
1054,2021,9,01:20.6,207.715,4,4,finished,
1054,2021,1,01:21.7,205.038,7,5,finished,
1054,2021,6,01:21.5,205.541,8,6,finished,
1054,2021,214,01:21.9,204.562,6,7,finished,
1054,2021,214,01:21.0,206.718,13,8,finished,
1054,2021,1,01:22.0,204.31,16,9,finished,
1054,2021,213,01:22.0,204.243,9,10,finished,
1054,2021,6,01:22.3,203.471,5,11,finished,
1054,2021,51,01:22.2,203.862,12,12,finished,
1054,2021,117,01:22.4,203.246,10,13,finished,
1054,2021,117,01:22.0,204.352,17,14,finished,
1054,2021,213,01:22.1,204.133,14,15,finished,
1054,2021,3,01:22.7,202.661,11,16,finished,
1054,2021,210,01:22.8,202.414,19,17,finished,
1054,2021,3,01:23.2,201.44,18,18,finished,
1054,2021,210,01:23.6,200.27,20,19,finished,
1054,2021,51,\N,\N,15,R,accident,
1055,2021,131,01:20.7,208.64,1,1,finished,
1055,2021,9,01:18.1,215.357,2,2,finished,
1055,2021,131,01:19.4,211.884,3,3,finished,
1055,2021,6,01:20.5,209.174,4,4,finished,
1055,2021,9,01:19.5,211.743,8,5,finished,
1055,2021,1,01:21.9,205.612,7,6,finished,
1055,2021,6,01:21.6,206.33,6,7,finished,
1055,2021,1,01:21.3,207.064,9,8,finished,
1055,2021,214,01:23.3,202.014,5,9,finished,
1055,2021,213,01:21.4,206.82,12,10,finished,
1055,2021,117,01:22.6,203.735,11,11,finished,
1055,2021,51,01:22.9,203.094,17,12,finished,
1055,2021,117,01:22.8,203.211,13,13,finished,
1055,2021,3,01:23.2,202.264,15,14,finished,
1055,2021,51,01:22.8,203.255,14,15,finished,
1055,2021,3,01:22.9,203.003,19,16,finished,
1055,2021,214,01:21.2,207.311,10,17,finished,
1055,2021,210,01:22.6,203.661,18,18,finished,
1055,2021,210,01:24.0,200.261,20,19,finished,
1055,2021,213,01:24.8,198.408,16,R,DNF,
1056,2021,6,01:14.6,160.989,4,2,finished,
1056,2021,9,01:14.6,160.929,2,1,finished,
1056,2021,1,01:14.7,160.883,5,3,finished,
1056,2021,9,01:14.6,161.138,9,4,finished,
1056,2021,117,01:15.3,159.503,8,5,finished,
1056,2021,213,01:15.4,159.3,6,6,finished,
1056,2021,131,01:12.9,164.769,7,7,finished,
1056,2021,117,01:14.7,160.875,13,8,finished,
1056,2021,214,01:15.3,159.503,11,9,finished,
1056,2021,51,01:15.3,159.472,10,10,finished,
1056,2021,51,01:15.0,160.237,14,11,finished,
1056,2021,1,01:14.6,161.082,12,12,finished,
1056,2021,214,01:15.0,160.12,17,13,finished,
1056,2021,3,01:15.5,159.033,15,14,finished,
1056,2021,3,01:15.6,158.961,18,15,finished,
1056,2021,213,01:14.0,162.259,16,16,finished,
1056,2021,210,01:16.9,156.287,19,17,finished,
1056,2021,210,01:16.4,157.189,20,18,finished,
1056,2021,131,01:15.7,158.682,3,R,DNF,
1056,2021,6,\N,\N,1,W,DNF,
1057,2021,9,01:44.7,206.432,6,1,finished,
1057,2021,117,01:44.9,206.032,11,2,finished,
1057,2021,213,01:45.2,205.386,4,3,finished,
1057,2021,6,01:45.4,205.071,1,4,finished,
1057,2021,1,01:45.3,205.18,9,5,finished,
1057,2021,214,01:45.6,204.601,8,6,finished,
1057,2021,213,01:44.9,205.936,7,7,finished,
1057,2021,6,01:45.7,204.454,5,8,finished,
1057,2021,1,01:45.7,204.428,13,9,finished,
1057,2021,51,01:45.6,204.645,14,10,finished,
1057,2021,51,01:45.6,204.696,20,11,finished,
1057,2021,131,01:45.7,204.521,10,12,finished,
1057,2021,210,01:47.6,200.799,17,13,finished,
1057,2021,210,01:47.7,200.569,18,14,finished,
1057,2021,131,01:44.8,206.27,2,15,finished,
1057,2021,3,01:46.6,202.712,16,16,finished,
1057,2021,3,01:46.0,203.954,15,R,DNF,
1057,2021,9,01:44.5,206.839,3,R,accident,
1057,2021,117,01:46.2,203.478,19,R,accident,
1057,2021,214,01:50.9,194.955,12,R,DNF,
1059,2021,9,01:36.4,218.156,1,1,finished,
1059,2021,131,01:37.4,215.903,2,2,finished,
1059,2021,9,01:36.7,217.504,4,3,finished,
1059,2021,131,01:37.0,216.905,3,4,finished,
1059,2021,1,01:37.4,215.87,8,5,finished,
1059,2021,1,01:38.3,213.896,10,6,finished,
1059,2021,213,01:38.1,214.378,6,7,finished,
1059,2021,214,01:37.6,215.382,9,8,finished,
1059,2021,117,01:37.1,216.508,12,9,finished,
1059,2021,117,01:37.8,214.981,19,10,finished,
1059,2021,6,01:38.9,212.584,5,11,finished,
1059,2021,3,01:38.3,213.918,14,12,finished,
1059,2021,213,01:39.0,212.479,0,13,finished,
1059,2021,214,01:38.6,213.2,11,14,finished,
1059,2021,51,01:38.7,213.077,13,15,finished,
1059,2021,6,01:37.7,215.304,7,16,finished,
1059,2021,51,01:38.0,214.621,17,17,finished,
1059,2021,3,01:38.3,213.92,16,18,finished,
1059,2021,210,01:38.8,212.765,15,19,finished,
1059,2021,210,01:39.3,211.758,18,20,finished,
1058,2021,9,01:08.0,228.542,1,1,finished,
1058,2021,131,01:07.1,231.811,2,2,finished,
1058,2021,131,01:08.6,226.537,5,3,finished,
1058,2021,9,01:07.9,228.956,4,4,finished,
1058,2021,1,01:08.9,225.604,3,5,finished,
1058,2021,6,01:08.6,226.57,12,6,finished,
1058,2021,6,01:08.7,226.145,7,7,finished,
1058,2021,117,01:09.8,222.746,9,8,finished,
1058,2021,214,01:09.7,222.867,8,9,finished,
1058,2021,213,01:09.7,223.184,11,10,finished,
1058,2021,51,01:09.1,224.869,18,11,finished,
1058,2021,117,01:09.8,222.637,14,12,finished,
1058,2021,1,01:09.3,224.295,13,13,finished,
1058,2021,214,01:09.6,223.421,17,14,finished,
1058,2021,51,01:09.7,222.95,15,15,finished,
1058,2021,210,01:10.0,222.052,19,16,finished,
1058,2021,3,01:10.1,221.739,16,17,finished,
1058,2021,210,01:11.0,219.092,20,18,finished,
1058,2021,3,01:10.5,220.496,10,R,DNF,
1058,2021,213,\N,\N,6,R,accident,
1060,2021,9,01:06.2,234.815,1,1,finished,
1060,2021,131,01:08.4,227.349,5,2,finished,
1060,2021,1,01:08.5,227.027,2,3,finished,
1060,2021,131,01:08.1,228.177,4,4,finished,
1060,2021,6,01:07.8,229.402,10,5,finished,
1060,2021,9,01:08.2,227.956,3,6,finished,
1060,2021,1,01:08.8,225.876,13,7,finished,
1060,2021,6,01:08.7,226.277,12,8,finished,
1060,2021,213,01:08.1,228.11,6,9,finished,
1060,2021,214,01:08.4,227.246,14,10,finished,
1060,2021,3,01:08.9,225.613,8,11,finished,
1060,2021,213,01:08.5,227.08,7,12,finished,
1060,2021,117,01:08.7,226.405,9,13,finished,
1060,2021,51,01:09.0,225.149,15,14,finished,
1060,2021,51,01:08.9,225.699,16,15,finished,
1060,2021,3,01:08.5,226.865,18,16,finished,
1060,2021,117,01:08.4,227.196,11,17,accident,
1060,2021,210,01:09.4,224.007,19,18,finished,
1060,2021,210,01:09.8,222.842,20,19,finished,
1060,2021,214,\N,\N,17,R,accident,
1061,2021,131,01:29.7,236.43,2,1,finished,
1061,2021,6,01:30.6,234.159,4,2,finished,
1061,2021,131,01:30.5,234.275,3,3,finished,
1061,2021,1,01:31.4,231.979,5,4,finished,
1061,2021,1,01:31.3,232.325,6,5,finished,
1061,2021,6,01:31.2,232.48,10,6,finished,
1061,2021,214,01:31.7,231.276,7,7,finished,
1061,2021,117,01:32.0,230.537,14,8,finished,
1061,2021,214,01:32.2,229.992,9,9,finished,
1061,2021,213,01:30.8,233.497,16,10,finished,
1061,2021,213,01:30.3,234.945,11,11,finished,
1061,2021,3,01:32.0,230.394,12,12,finished,
1061,2021,51,01:32.3,229.653,15,13,finished,
1061,2021,3,01:32.5,229.328,17,14,finished,
1061,2021,51,01:31.9,230.78,13,15,finished,
1061,2021,9,01:28.6,239.317,0,16,finished,
1061,2021,210,01:32.9,228.262,19,17,finished,
1061,2021,210,01:32.9,228.377,18,18,finished,
1061,2021,117,01:33.1,227.894,8,R,DNF,
1061,2021,9,\N,\N,1,R,accident,
1062,2021,214,01:21.4,193.704,8,1,finished,
1062,2021,131,01:18.7,200.363,1,2,finished,
1062,2021,6,01:21.4,193.699,15,3,finished,
1062,2021,214,01:20.4,196.264,9,4,finished,
1062,2021,213,01:18.4,201.183,5,5,finished,
1062,2021,213,01:22.5,191.286,16,6,finished,
1062,2021,3,01:22.8,190.406,18,7,finished,
1062,2021,3,01:22.1,192.074,17,8,finished,
1062,2021,9,01:20.9,194.843,3,9,finished,
1062,2021,51,01:21.5,193.473,13,10,finished,
1062,2021,1,01:22.8,190.473,11,11,finished,
1062,2021,210,01:22.7,190.683,20,12,finished,
1062,2021,51,01:22.7,190.625,0,13,finished,
1062,2021,210,\N,\N,19,R,accident,
1062,2021,1,\N,\N,6,R,accident,
1062,2021,131,\N,\N,2,R,accident,
1062,2021,9,\N,\N,4,R,accident,
1062,2021,6,\N,\N,7,R,accident,
1062,2021,117,\N,\N,12,R,accident,
1062,2021,117,01:21.5,193.613,10,D,DNF,
1063,2021,9,\N,\N,1,1,finished,
1063,2021,3,\N,\N,2,2,finished,
1063,2021,131,\N,\N,3,3,finished,
1063,2021,1,\N,\N,4,4,finished,
1063,2021,117,\N,\N,5,5,finished,
1063,2021,213,\N,\N,6,6,finished,
1063,2021,214,\N,\N,8,7,finished,
1063,2021,6,\N,\N,9,8,finished,
1063,2021,3,\N,\N,10,9,finished,
1063,2021,6,\N,\N,11,10,finished,
1063,2021,214,\N,\N,12,11,finished,
1063,2021,131,\N,\N,13,12,finished,
1063,2021,51,\N,\N,14,13,finished,
1063,2021,1,\N,\N,15,14,finished,
1063,2021,213,\N,\N,16,15,finished,
1063,2021,210,\N,\N,17,16,finished,
1063,2021,210,\N,\N,18,17,finished,
1063,2021,51,\N,\N,0,18,finished,
1063,2021,9,\N,\N,0,19,finished,
1063,2021,117,\N,\N,19,20,finished,
1064,2021,9,01:13.3,209.244,1,1,finished,
1064,2021,131,01:11.1,215.654,2,2,finished,
1064,2021,131,01:12.5,211.338,3,3,finished,
1064,2021,213,01:14.8,204.929,4,4,finished,
1064,2021,6,01:14.8,205.033,5,5,finished,
1064,2021,214,01:14.3,206.294,9,6,finished,
1064,2021,6,01:15.3,203.725,6,7,finished,
1064,2021,9,01:13.5,208.714,0,8,finished,
1064,2021,214,01:14.7,205.321,8,9,finished,
1064,2021,1,01:14.2,206.535,13,10,finished,
1064,2021,1,01:14.9,204.65,10,11,finished,
1064,2021,117,01:15.6,202.78,12,12,finished,
1064,2021,117,01:14.0,207.312,15,13,finished,
1064,2021,51,01:15.1,204.091,7,14,finished,
1064,2021,51,01:15.4,203.234,16,15,finished,
1064,2021,3,01:15.8,202.301,0,16,finished,
1064,2021,3,01:15.6,202.734,11,17,finished,
1064,2021,210,01:15.9,201.936,17,18,finished,
1064,2021,213,01:15.8,202.319,14,R,DNF,
1064,2021,210,01:16.1,201.567,18,R,DNF,
1065,2021,1,01:24.8,245.894,2,1,finished,
1065,2021,1,01:25.0,245.434,3,2,finished,
1065,2021,131,01:24.8,245.85,19,3,finished,
1065,2021,6,01:25.3,244.433,5,4,finished,
1065,2021,9,01:25.2,244.901,8,5,finished,
1065,2021,6,01:25.6,243.747,6,6,finished,
1065,2021,117,01:25.9,242.912,9,7,finished,
1065,2021,214,01:25.5,243.995,10,8,finished,
1065,2021,3,01:25.8,242.963,14,9,finished,
1065,2021,214,01:25.6,243.727,12,10,finished,
1065,2021,3,01:26.0,242.63,13,11,finished,
1065,2021,117,01:25.9,242.672,11,12,finished,
1065,2021,51,01:25.7,243.295,7,13,finished,
1065,2021,51,01:25.8,242.924,17,14,finished,
1065,2021,210,01:26.7,240.52,18,15,finished,
1065,2021,210,01:27.2,239.155,16,R,DNF,
1065,2021,131,01:25.9,242.864,4,R,accident,
1065,2021,9,01:25.2,244.852,1,R,accident,
1065,2021,213,01:29.0,234.31,0,R,DNF,
1065,2021,213,\N,\N,0,W,DNF,
1066,2021,131,01:37.6,215.76,4,1,finished,
1066,2021,9,01:38.4,213.959,20,2,finished,
1066,2021,6,01:39.3,212.024,2,3,finished,
1066,2021,1,01:39.1,212.388,5,4,finished,
1066,2021,131,01:38.2,214.352,16,5,finished,
1066,2021,214,01:38.7,213.331,6,6,finished,
1066,2021,1,01:37.4,216.096,1,7,finished,
1066,2021,51,01:40.3,209.921,13,8,finished,
1066,2021,9,01:39.2,212.193,8,9,finished,
1066,2021,3,01:40.6,209.28,3,10,finished,
1066,2021,117,01:40.5,209.555,7,11,finished,
1066,2021,117,01:39.3,212.116,10,12,finished,
1066,2021,213,01:38.3,214.214,11,13,finished,
1066,2021,214,01:40.6,209.276,9,14,finished,
1066,2021,6,01:39.0,212.667,19,15,finished,
1066,2021,51,01:39.1,212.53,17,16,finished,
1066,2021,213,01:40.0,210.612,12,17,finished,
1066,2021,210,01:41.7,206.982,15,18,finished,
1066,2021,3,01:40.0,210.528,18,19,accident,
1066,2021,210,01:40.3,209.948,14,R,DNF,
1067,2021,131,01:30.4,212.5,1,1,finished,
1067,2021,9,01:32.8,207.169,2,2,finished,
1067,2021,9,01:32.5,207.841,6,3,finished,
1067,2021,6,01:32.7,207.218,3,4,finished,
1067,2021,131,01:32.8,207.16,11,5,finished,
1067,2021,213,01:32.8,207.046,4,6,finished,
1067,2021,1,01:32.4,207.87,7,7,finished,
1067,2021,6,01:31.9,209.057,19,8,finished,
1067,2021,117,01:32.6,207.506,8,9,finished,
1067,2021,214,01:34.6,203.171,12,10,finished,
1067,2021,51,01:32.9,206.845,16,11,finished,
1067,2021,51,01:32.6,207.556,17,12,finished,
1067,2021,1,01:33.3,206.067,20,13,finished,
1067,2021,213,01:32.8,206.979,9,14,finished,
1067,2021,3,01:33.4,205.749,13,15,finished,
1067,2021,214,01:33.3,206.073,5,16,finished,
1067,2021,3,01:33.7,205.149,15,17,finished,
1067,2021,117,01:32.7,207.233,10,18,finished,
1067,2021,210,01:34.2,203.98,14,19,finished,
1067,2021,210,01:35.4,201.353,18,20,finished,
1069,2021,9,01:39.1,200.278,1,1,finished,
1069,2021,131,01:38.5,201.521,2,2,finished,
1069,2021,9,01:39.6,199.333,3,3,finished,
1069,2021,6,01:39.3,199.861,4,4,finished,
1069,2021,1,01:40.3,197.785,6,5,finished,
1069,2021,131,01:40.1,198.176,9,6,finished,
1069,2021,6,01:40.4,197.722,5,7,finished,
1069,2021,1,01:40.2,198.016,7,8,finished,
1069,2021,213,01:41.2,196.209,10,9,finished,
1069,2021,117,01:40.5,197.517,18,10,finished,
1069,2021,51,01:41.1,196.221,12,11,finished,
1069,2021,117,01:41.2,196.135,13,12,finished,
1069,2021,51,01:41.3,195.843,15,13,finished,
1069,2021,3,01:41.1,196.269,20,14,finished,
1069,2021,3,01:41.8,194.924,14,15,finished,
1069,2021,210,01:41.4,195.737,16,16,finished,
1069,2021,210,01:42.9,192.9,17,17,finished,
1069,2021,214,01:40.1,198.335,19,R,DNF,
1069,2021,214,01:42.2,194.207,11,R,DNF,
1069,2021,213,01:42.0,194.547,8,R,DNF,
1070,2021,9,01:19.0,196.134,3,1,finished,
1070,2021,131,01:19.8,194.116,2,2,finished,
1070,2021,9,01:19.5,194.976,4,3,finished,
1070,2021,213,01:20.5,192.453,5,4,finished,
1070,2021,6,01:20.7,192.083,8,5,finished,
1070,2021,6,01:20.1,193.484,6,6,finished,
1070,2021,117,01:20.5,192.572,9,7,finished,
1070,2021,51,01:20.7,191.969,10,8,finished,
1070,2021,214,01:20.7,191.973,12,9,finished,
1070,2021,1,01:20.6,192.197,18,10,finished,
1070,2021,51,01:21.5,190.061,11,11,finished,
1070,2021,1,01:21.1,191.126,7,12,finished,
1070,2021,214,01:21.3,190.47,19,13,finished,
1070,2021,117,01:20.9,191.454,20,14,finished,
1070,2021,131,01:17.8,199.223,1,15,finished,
1070,2021,3,01:22.0,188.919,16,16,finished,
1070,2021,3,01:21.5,190.008,13,17,finished,
1070,2021,210,01:21.4,190.344,15,18,finished,
1070,2021,210,\N,\N,14,R,accident,
1070,2021,213,\N,\N,17,R,accident,
1071,2021,131,01:12.0,215.503,10,1,finished,
1071,2021,9,01:12.5,214.005,2,2,finished,
1071,2021,131,01:12.5,213.887,1,3,finished,
1071,2021,9,01:11.0,218.453,4,4,finished,
1071,2021,6,01:12.8,213.018,6,5,finished,
1071,2021,6,01:12.7,213.346,3,6,finished,
1071,2021,213,01:13.2,211.839,7,7,finished,
1071,2021,214,01:14.4,208.415,8,8,finished,
1071,2021,214,01:13.9,209.848,12,9,finished,
1071,2021,1,01:13.8,210.306,5,10,finished,
1071,2021,117,01:13.6,210.668,9,11,finished,
1071,2021,51,01:12.6,213.607,0,12,finished,
1071,2021,3,01:14.4,208.626,17,13,finished,
1071,2021,51,01:14.2,208.985,13,14,finished,
1071,2021,213,01:14.2,209.05,15,15,finished,
1071,2021,3,01:14.6,207.896,16,16,finished,
1071,2021,210,01:15.0,206.958,19,17,finished,
1071,2021,210,01:13.8,210.215,18,18,finished,
1071,2021,1,01:14.4,208.379,11,R,DNF,
1071,2021,117,01:15.3,205.887,14,R,accident,
1051,2021,131,01:25.1,227.633,1,1,finished,
1051,2021,9,01:23.2,232.799,7,2,finished,
1051,2021,214,01:26.7,223.437,3,3,finished,
1051,2021,9,01:25.6,226.227,11,4,finished,
1051,2021,214,01:27.1,222.464,9,5,finished,
1051,2021,117,01:27.4,221.713,12,6,finished,
1051,2021,6,01:26.6,223.726,5,7,finished,
1051,2021,6,01:26.6,223.765,13,8,finished,
1051,2021,1,01:25.7,225.876,4,9,finished,
1051,2021,117,01:26.4,224.078,10,10,finished,
1051,2021,213,01:27.0,222.572,2,11,finished,
1051,2021,1,01:27.2,222.115,14,12,finished,
1051,2021,213,01:27.0,222.51,8,13,finished,
1051,2021,51,01:26.4,224.275,16,14,finished,
1051,2021,51,01:27.8,220.534,18,15,finished,
1051,2021,210,01:28.4,219.065,19,16,finished,
1051,2021,3,01:25.8,225.818,15,17,finished,
1051,2021,210,01:27.3,221.754,20,18,finished,
1051,2021,3,01:28.7,218.275,17,R,DNF,
1051,2021,131,01:27.2,221.992,6,R,accident,
1072,2021,131,01:30.7,244.962,1,1,finished,
1072,2021,9,01:31.5,242.943,3,2,finished,
1072,2021,131,01:31.4,243.155,2,3,finished,
1072,2021,214,01:31.8,242.125,9,4,finished,
1072,2021,1,01:32.7,239.725,11,5,finished,
1072,2021,213,01:32.3,240.813,6,6,finished,
1072,2021,6,01:31.6,242.643,4,7,finished,
1072,2021,6,01:31.9,241.983,15,8,finished,
1072,2021,51,01:32.9,239.34,10,9,finished,
1072,2021,1,01:31.9,241.817,7,10,finished,
1072,2021,117,01:32.8,239.498,18,11,finished,
1072,2021,3,01:32.8,239.635,16,12,finished,
1072,2021,214,01:31.6,242.558,13,13,finished,
1072,2021,213,01:32.5,240.269,8,14,finished,
1072,2021,51,01:32.8,239.565,12,15,finished,
1072,2021,117,01:34.0,236.375,17,R,accident,
1072,2021,9,01:34.1,236.104,5,R,accident,
1072,2021,210,01:37.0,229.036,20,R,accident,
1072,2021,3,01:36.1,231.211,14,R,accident,
1072,2021,210,01:36.0,231.421,19,R,accident,
1073,2021,9,01:26.1,220.8,1,1,finished,
1073,2021,131,01:26.6,219.495,2,2,finished,
1073,2021,6,01:27.6,216.982,5,3,finished,
1073,2021,213,01:27.5,217.285,8,4,finished,
1073,2021,213,01:27.3,217.668,12,5,finished,
1073,2021,131,01:26.9,218.871,6,6,finished,
1073,2021,1,01:26.8,219.123,3,7,finished,
1073,2021,214,01:27.6,217.01,11,8,finished,
1073,2021,214,01:28.2,215.431,9,9,finished,
1073,2021,6,01:28.4,214.983,7,10,finished,
1073,2021,117,01:28.3,215.299,15,11,finished,
1073,2021,1,01:28.7,214.28,10,12,finished,
1073,2021,117,01:28.6,214.657,13,13,finished,
1073,2021,210,01:29.5,212.522,19,14,finished,
1073,2021,9,01:26.4,219.993,4,15,finished,
1073,2021,3,01:29.3,212.912,16,R,accident,
1073,2021,51,01:29.4,212.557,14,R,DNF,
1073,2021,3,01:30.6,209.732,17,R,DNF,
1073,2021,51,01:29.7,211.951,18,R,DNF,
1073,2021,210,\N,\N,20,W,DNF,
1074,2022,6,01:34.6,206.018,1,1,finished,
1074,2022,6,01:35.7,203.501,3,2,finished,
1074,2022,131,01:36.2,202.469,5,3,finished,
1074,2022,131,01:36.3,202.313,9,4,finished,
1074,2022,210,01:36.6,201.641,7,5,finished,
1074,2022,51,01:36.6,201.691,6,6,finished,
1074,2022,214,01:37.1,200.63,11,7,finished,
1074,2022,213,01:37.1,200.642,16,8,finished,
1074,2022,214,01:36.7,201.412,8,9,finished,
1074,2022,51,01:36.7,201.512,15,10,finished,
1074,2022,210,01:37.0,200.948,12,11,finished,
1074,2022,117,01:37.1,200.555,19,12,finished,
1074,2022,3,01:37.4,200.125,14,13,finished,
1074,2022,1,01:37.3,200.318,18,14,finished,
1074,2022,1,01:37.0,200.882,13,15,finished,
1074,2022,3,01:38.3,198.3,20,16,finished,
1074,2022,117,01:38.2,198.401,17,17,finished,
1074,2022,9,01:36.1,202.762,4,18,finished,
1074,2022,9,01:35.4,204.14,2,19,finished,
1074,2022,213,01:37.3,200.189,10,R,DNF,
1075,2022,9,01:31.8,242.191,4,1,finished,
1075,2022,6,01:31.6,242.556,2,2,finished,
1075,2022,6,01:31.9,241.841,3,3,finished,
1075,2022,9,01:32.0,241.481,1,4,finished,
1075,2022,131,01:32.8,239.454,6,5,finished,
1075,2022,214,01:33.1,238.729,5,6,finished,
1075,2022,1,01:32.8,239.629,11,7,finished,
1075,2022,213,01:33.5,237.796,9,8,finished,
1075,2022,210,01:32.8,239.562,10,9,finished,
1075,2022,131,01:33.0,239.001,15,10,finished,
1075,2022,51,01:33.9,236.642,12,11,finished,
1075,2022,117,01:33.7,237.332,17,12,finished,
1075,2022,117,01:34.4,235.334,13,13,finished,
1075,2022,3,01:34.4,235.528,16,14,accident,
1075,2022,51,01:34.0,236.503,8,R,DNF,
